Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
83767,19/11/13,0,,33.4,,10.2,5.4,,64.75,3
83767,19/11/13,1200,0,,,,,,,
83767,20/11/13,0,,25.5,,0.5,5.6,,94.5,0.666667
83767,20/11/13,1200,2.9,,,,,,,
83767,21/11/13,0,,29.5,,4.4,0.6,24.08,92.5,0.666667
83767,21/11/13,1200,7.2,,21.1,,,,,
83767,22/11/13,0,,28.5,,6,2,23.28,77.75,1.333333
83767,22/11/13,1200,3.2,,20.7,,,,,
83767,23/11/13,0,,26.7,,5.9,3.9,22.36,65.25,2
83767,23/11/13,1200,0,,18.2,,,,,
83767,24/11/13,0,,27.7,,7.7,5.1,23.34,68.75,2.666667
83767,24/11/13,1200,0,,17.8,,,,,
83767,25/11/13,0,,29.7,,5.5,4.5,24.72,72.5,1.666667
83767,25/11/13,1200,0,,20.7,,,,,
83767,26/11/13,0,,30.5,,11.3,3.9,25.36,62,1
83767,26/11/13,1200,0,,19.5,,,,,
83767,27/11/13,0,,31.1,,12,6.1,25.92,63.25,0.666667
83767,27/11/13,1200,0,,20.3,,,,,
83767,28/11/13,0,,35.6,,9.9,5.6,28.56,59.75,0.333333
83767,28/11/13,1200,0,,21.6,,,,,
83767,29/11/13,0,,32.4,,4.4,7.9,24.3,77.5,3.666667
83767,29/11/13,1200,0,,19.7,,,,,
83767,30/11/13,0,,32.3,,9.4,4.5,25.82,65.75,2.666667
83767,30/11/13,1200,3,,19.2,,,,,
83767,01/12/13,0,,32.5,,11.7,5.3,26.78,62.25,2
83767,01/12/13,1200,0,,21.1,,,,,
83767,02/12/13,0,,29.6,,6.2,5.9,24.4,81,0.666667
83767,02/12/13,1200,32.5,,19.2,,,,,
83767,03/12/13,0,,32.5,,9.8,2.9,26.96,67.75,1
83767,03/12/13,1200,0,,21.7,,,,,
83767,04/12/13,0,,34.6,,11.9,6.3,27.8,64.75,0.666667
83767,04/12/13,1200,0.6,,20.2,,,,,
83767,05/12/13,0,,34.6,,9.7,5.5,26.16,62,1.333333
83767,05/12/13,1200,0,,20.3,,,,,
83767,06/12/13,0,,31.7,,4.6,5.9,25.68,69,0.333333
83767,06/12/13,1200,1.4,,18.5,,,,,
83767,07/12/13,0,,26.6,,1.1,4.7,23.46,83.25,1
83767,07/12/13,1200,0.1,,21.2,,,,,
83767,08/12/13,0,,31.4,,8.9,2.3,26.18,74.25,0.666667
83767,08/12/13,1200,2.8,,21.5,,,,,
83767,09/12/13,0,,32.5,,6.9,4.4,25.64,76.75,1
83767,09/12/13,1200,0,,22.7,,,,,
83767,10/12/13,0,,27.5,,3,3.2,24.12,79.75,1
83767,10/12/13,1200,7.5,,20.3,,,,,
83767,11/12/13,0,,30,,8.8,3.3,25.14,71.75,1
83767,11/12/13,1200,0,,20.6,,,,,
83767,12/12/13,0,,29.7,,7.6,4.8,24.86,65,1
83767,12/12/13,1200,0.4,,20,,,,,
83767,13/12/13,0,,31,,8.2,5.5,25.22,64.25,0.333333
83767,13/12/13,1200,0,,18.7,,,,,
83767,14/12/13,0,,29.8,,4.3,5.7,25.8,74.5,1
83767,14/12/13,1200,0,,22.8,,,,,
83767,15/12/13,0,,31.7,,9.4,3.3,26.5,75.5,0.666667
83767,15/12/13,1200,0.4,,21.2,,,,,
83767,16/12/13,0,,32.4,,8.3,3.8,26.48,64.25,1
83767,16/12/13,1200,0.6,,21.8,,,,,
83767,17/12/13,0,,32,,11.2,5,26.4,54.25,1.333333
83767,17/12/13,1200,0,,20.9,,,,,
83767,18/12/13,0,,32.1,,10.8,6.6,26.06,50.75,1.333333
83767,18/12/13,1200,0,,20.1,,,,,
83767,19/12/13,0,,33.1,,11.3,8.4,25.94,50.5,1
83767,19/12/13,1200,0,,19,,,,,
83767,20/12/13,0,,32.2,,5.7,7.6,26.4,58.25,1
83767,20/12/13,1200,0,,21.7,,,,,
83767,21/12/13,0,,32.9,,10.8,6.1,26.84,50.5,1.333333
83767,21/12/13,1200,0,,20.9,,,,,
83767,22/12/13,0,,32.4,,9.4,6.9,26.56,54.75,1.333333
83767,22/12/13,1200,0,,20.8,,,,,
83767,23/12/13,0,,32.1,,9.5,7.4,26.34,63.25,1
83767,23/12/13,1200,0,,20.8,,,,,
83767,24/12/13,0,,32.7,,9.6,6.3,27.06,57.5,0.666667
83767,24/12/13,1200,0,,21.6,,,,,
83767,25/12/13,0,,30,,3.8,5.8,26.12,77,0
83767,25/12/13,1200,0.2,,22.3,,,,,
83767,26/12/13,0,,33.5,,7.8,2.6,28.12,66,0.666667
83767,26/12/13,1200,0.3,,23,,,,,
83767,27/12/13,0,,33.3,,3,5.2,28.48,73,0.333333
83767,27/12/13,1200,0,,24.1,,,,,
83767,28/12/13,0,,30.2,,0.6,2.6,25.06,85.75,0.666667
83767,28/12/13,1200,0.2,,22,,,,,
83767,29/12/13,0,,31.5,,6,1.8,25.04,89.25,1
83767,29/12/13,1200,0.8,,21.4,,,,,
83767,30/12/13,0,,30.7,,4.9,2,24.16,87.25,1
83767,30/12/13,1200,2.4,,21.2,,,,,
83767,31/12/13,0,,31.5,,4.1,2.2,24.68,88.5,1
83767,31/12/13,1200,28.1,,21.5,,,,,
83767,01/01/14,0,,29.1,,0.5,1.8,23.96,89.75,0.666667
83767,01/01/14,1200,10.4,,21.7,,,,,
83767,02/01/14,0,,32.9,,10.3,1.6,26.78,78.25,2
83767,02/01/14,1200,5.7,,21.7,,,,,
83767,03/01/14,0,,32.7,,4.2,4.7,26.24,82,1.666667
83767,03/01/14,1200,2.7,,22.7,,,,,
83767,04/01/14,0,,31.4,,4.6,3,25.2,78.5,1.333333
83767,04/01/14,1200,0,,22.2,,,,,
83767,05/01/14,0,,31.1,,4.5,3.1,24.4,75.25,1
83767,05/01/14,1200,0.1,,19.7,,,,,
83767,06/01/14,0,,32.1,,8.1,2.8,24.64,80.5,1.333333
83767,06/01/14,1200,26.1,,21.6,,,,,
83767,07/01/14,0,,30.9,,3.5,4.2,25.1,79.75,1.333333
83767,07/01/14,1200,51.5,,20.4,,,,,
83767,08/01/14,0,,31.9,,3.2,2.7,25.24,75.5,1
83767,08/01/14,1200,0,,20.5,,,,,
83767,09/01/14,0,,29.5,,3.2,2.6,24.42,76.5,0.333333
83767,09/01/14,1200,1.7,,20.6,,,,,
83767,10/01/14,0,,33.8,,11.9,3.1,27.76,62.5,1
83767,10/01/14,1200,0,,21.6,,,,,
83767,11/01/14,0,,33.9,,11.2,5.4,28.1,61.25,1.333333
83767,11/01/14,1200,0,,22.2,,,,,
83767,12/01/14,0,,30.1,,3,10.3,23.22,85.75,1
83767,12/01/14,1200,4,,19.8,,,,,
83767,13/01/14,0,,24.7,,1.6,2.6,22.22,93.75,1
83767,13/01/14,1200,1.4,,20,,,,,
83767,14/01/14,0,,28,,4.7,0.5,23.1,82.5,0.666667
83767,14/01/14,1200,29,,18.1,,,,,
83767,15/01/14,0,,27.3,,0.9,3.7,23,82.75,0.666667
83767,15/01/14,1200,0.1,,18.3,,,,,
83767,16/01/14,0,,27.2,,2.8,1.3,22.54,91.25,1.333333
83767,16/01/14,1200,15.5,,19.4,,,,,
83767,17/01/14,0,,31.2,,10.4,1.1,24.66,75.25,0.666667
83767,17/01/14,1200,12.8,,19.2,,,,,
83767,18/01/14,0,,32.1,,10.3,3.8,25.46,77.25,0.666667
83767,18/01/14,1200,0,,21.4,,,,,
83767,19/01/14,0,,31.7,,11.5,3.5,26.04,63,1
83767,19/01/14,1200,1.6,,20.7,,,,,
83767,20/01/14,0,,33.6,,12.1,5.5,27.5,50.75,1.666667
83767,20/01/14,1200,0,,22.1,,,,,
83767,21/01/14,0,,33.7,,10.2,7.7,27.52,63.5,1.333333
83767,21/01/14,1200,0,,22.6,,,,,
83767,22/01/14,0,,32.1,,9.8,4.8,26.48,70.75,1.666667
83767,22/01/14,1200,0,,22.9,,,,,
83767,23/01/14,0,,32,,9.8,3.4,27.08,69.5,1
83767,23/01/14,1200,1,,22.8,,,,,
83767,24/01/14,0,,32.8,,7.3,4.6,26.18,76.25,1
83767,24/01/14,1200,0,,22.3,,,,,
83767,25/01/14,0,,31.8,,8.5,3,24.82,79,1.333333
83767,25/01/14,1200,12.4,,20.9,,,,,
83767,26/01/14,0,,33.1,,8.5,3.6,25.42,86.5,1.666667
83767,26/01/14,1200,0,,22,,,,,
83767,27/01/14,0,,34.2,,11.2,3.1,25.82,68.25,1
83767,27/01/14,1200,11.7,,21.7,,,,,
83767,28/01/14,0,,33.6,,11.4,4.6,26.32,61.25,1
83767,28/01/14,1200,0.6,,20.4,,,,,
83767,29/01/14,0,,34.6,,12.2,4.6,27.78,50,1.333333
83767,29/01/14,1200,0,,20.1,,,,,
83767,30/01/14,0,,35.2,,12.1,7.2,28.94,48.25,0.666667
83767,30/01/14,1200,0,,21.9,,,,,
83767,31/01/14,0,,36.4,,10.8,7.7,29.94,50.25,1
83767,31/01/14,1200,0,,22.9,,,,,
83767,01/02/14,0,,35.5,,8.6,7.6,29.52,50.25,1.333333
83767,01/02/14,1200,0,,24.1,,,,,
83767,02/02/14,0,,35,,11.6,7.5,28.8,47.5,1.333333
83767,02/02/14,1200,0,,21.1,,,,,
83767,03/02/14,0,,35.6,,11.4,8.3,29.46,41,1.666667
83767,03/02/14,1200,0,,24.6,,,,,
83767,04/02/14,0,,36.9,,12,10.1,29.58,45,1
83767,04/02/14,1200,0,,23.2,,,,,
83767,05/02/14,0,,37.4,,11.9,9.3,29.8,47.5,1
83767,05/02/14,1200,0,,21.8,,,,,
83767,06/02/14,0,,36,,8.3,9,27.44,54,1.666667
83767,06/02/14,1200,0,,19.5,,,,,
83767,07/02/14,0,,36.4,,12,6.7,29.56,51,0.666667
83767,07/02/14,1200,23.6,,23.2,,,,,
83767,08/02/14,0,,37.6,,12,8.2,30.28,43,1
83767,08/02/14,1200,0,,23.8,,,,,
83767,09/02/14,0,,35.6,,6.9,9.6,28.52,52.25,2.333333
83767,09/02/14,1200,1.2,,25.3,,,,,
83767,10/02/14,0,,38.1,,11.9,8,29.9,44.75,1
83767,10/02/14,1200,0,,22.5,,,,,
83767,11/02/14,0,,35.8,,5.5,9.6,27.28,61.5,0.666667
83767,11/02/14,1200,0,,22.8,,,,,
83767,12/02/14,0,,32.7,,4.5,5,25.64,74,0.666667
83767,12/02/14,1200,7.6,,20.9,,,,,
83767,13/02/14,0,,31.3,,5.2,3.2,25.98,71,2
83767,13/02/14,1200,1.5,,22.6,,,,,
83767,14/02/14,0,,31.3,,4.5,3.9,23.3,84.5,1
83767,14/02/14,1200,12,,19.2,,,,,
83767,15/02/14,0,,26.7,,1,2.5,22.64,73.5,2
83767,15/02/14,1200,14,,19.5,,,,,
83767,16/02/14,0,,30.4,,10.3,5.8,24.34,64.5,3
83767,16/02/14,1200,0.1,,18.9,,,,,
83767,17/02/14,0,,31.8,,11.7,4,25.34,59.5,2.666667
83767,17/02/14,1200,0,,18.4,,,,,
83767,18/02/14,0,,31.9,,12.1,6.5,26.16,57,3
83767,18/02/14,1200,0,,20.6,,,,,
83767,19/02/14,0,,32.3,,10.6,8.3,26.06,54,2
83767,19/02/14,1200,0,,19.8,,,,,
83767,20/02/14,0,,32.5,,5.4,7.6,25.04,72.75,1.666667
83767,20/02/14,1200,0,,20.9,,,,,
83767,21/02/14,0,,26.6,,1.1,4.5,23.3,86,1
83767,21/02/14,1200,81.4,,20.3,,,,,
83767,22/02/14,0,,29.3,,3.4,2,22.74,86,2.333333
83767,22/02/14,1200,0.7,,20.6,,,,,
83767,23/02/14,0,,28.4,,4.7,2.3,23.54,80.75,3.666667
83767,23/02/14,1200,26.4,,20.1,,,,,
83767,24/02/14,0,,24.3,,0,2.2,21.52,97.5,1.333333
83767,24/02/14,1200,11.3,,20.5,,,,,
83767,25/02/14,0,,30.6,,6.8,0.6,24.66,76,1.333333
83767,25/02/14,1200,14.4,,19.7,,,,,
83767,26/02/14,0,,31.2,,9.7,3.5,26.42,70,1
83767,26/02/14,1200,0,,21.9,,,,,
83767,27/02/14,0,,31.5,,8,3.7,25.34,77.75,2.666667
83767,27/02/14,1200,0,,22.4,,,,,
83767,28/02/14,0,,29.3,,6.3,3.4,23.2,71,1.333333
83767,28/02/14,1200,0.1,,19,,,,,
83767,01/03/14,0,,31.4,,11.7,4.7,24.42,54.5,1.666667
83767,01/03/14,1200,0,,16.9,,,,,
83767,02/03/14,0,,33.4,,9.1,6.3,26.36,66,2.5
83767,02/03/14,1200,0,,19.4,,,,,
83767,03/03/14,0,,29.1,,2,4.6,23.46,77.5,1.333333
83767,03/03/14,1200,70.8,,17.4,,,,,
83767,04/03/14,0,,30.7,,5,3.4,24.14,78.5,0.333333
83767,04/03/14,1200,0,,21,,,,,
83767,05/03/14,0,,28.9,,3,2.3,23.38,91.25,0.333333
83767,05/03/14,1200,18,,22,,,,,
83767,06/03/14,0,,32.7,,11.4,1,26.32,66,1.333333
83767,06/03/14,1200,52,,20.5,,,,,
83767,07/03/14,0,,26.8,,5.5,1.6,21.74,84.25,0.666667
83767,07/03/14,1200,0,,17.5,,,,,
83767,08/03/14,0,,29.9,,11.3,4.5,23.24,72.25,1
83767,08/03/14,1200,27.3,,16.9,,,,,
83767,09/03/14,0,,31.8,,10.8,3.1,24.72,63.75,0.666667
83767,09/03/14,1200,0,,18.3,,,,,
83767,10/03/14,0,,32.3,,7.2,5.1,24.78,66.5,1.666667
83767,10/03/14,1200,0,,21.5,,,,,
83767,11/03/14,0,,30.6,,6.3,4.6,25.34,65.5,1
83767,11/03/14,1200,0,,19.7,,,,,
83767,12/03/14,0,,25.6,,0,4,22.84,86.25,1
83767,12/03/14,1200,0,,21,,,,,
83767,13/03/14,0,,30.1,,8.7,1.5,24.7,71.75,2.333333
83767,13/03/14,1200,3.3,,21.4,,,,,
83767,14/03/14,0,,32.2,,11.3,3.8,26.6,62,1.666667
83767,14/03/14,1200,0,,21.6,,,,,
83767,15/03/14,0,,32.3,,7.2,5.2,26.42,74.25,1.333333
83767,15/03/14,1200,0,,21.8,,,,,
83767,16/03/14,0,,34.2,,9.1,3.6,26.94,67.75,1
83767,16/03/14,1200,0,,20.8,,,,,
83767,17/03/14,0,,34.2,,9.2,4.8,26.98,64.75,1.666667
83767,17/03/14,1200,6.8,,22.2,,,,,
83767,18/03/14,0,,33.4,,9.3,4.6,26.6,65.75,1.666667
83767,18/03/14,1200,0,,21.6,,,,,
83767,19/03/14,0,,31.9,,6.5,5.1,24.7,76.25,1.333333
83767,19/03/14,1200,0,,21.4,,,,,
83767,20/03/14,0,,23,,0,3.4,21.26,98,1
83767,20/03/14,1200,19,,20.1,,,,,
83767,21/03/14,0,,25.7,,0.6,0.3,22.46,95.25,1
83767,21/03/14,1200,64.6,,19.6,,,,,
83767,22/03/14,0,,25.9,,1.2,0.6,22.4,85.5,0.666667
83767,22/03/14,1200,13.1,,20.1,,,,,
83767,23/03/14,0,,28.4,,9.4,2.4,22.34,72.5,1.666667
83767,23/03/14,1200,0,,18.7,,,,,
83767,24/03/14,0,,29.7,,11.2,3.7,22.76,65.5,1.666667
83767,24/03/14,1200,0,,17.1,,,,,
83767,25/03/14,0,,30.9,,10.6,5.3,24.46,59.75,1.333333
83767,25/03/14,1200,0,,18.7,,,,,
83767,26/03/14,0,,30.3,,9.3,5.2,24.14,60.5,1.666667
83767,26/03/14,1200,0,,19,,,,,
83767,27/03/14,0,,30.7,,10.2,5.2,24.96,65,1.666667
83767,27/03/14,1200,0,,19.3,,,,,
83767,28/03/14,0,,31,,9.6,5.3,25.44,64.5,1.333333
83767,28/03/14,1200,0,,20.2,,,,,
83767,29/03/14,0,,29.3,,4.7,5.3,23.9,75,1.666667
83767,29/03/14,1200,0,,20.8,,,,,
83767,30/03/14,0,,24.7,,0.3,3,22.26,93.5,1
83767,30/03/14,1200,50.4,,19.8,,,,,
83767,31/03/14,0,,29.1,,6.5,0.4,23.36,90.25,1.333333
83767,31/03/14,1200,14.7,,19.9,,,,,
83767,01/04/14,0,,30.6,,10.5,1.6,25.3,76.25,0.666667
83767,01/04/14,1200,19.3,,19.9,,,,,
83767,02/04/14,0,,29.9,,8.4,3.7,25.32,71.25,1.333333
83767,02/04/14,1200,0,,21.6,,,,,
83767,03/04/14,0,,30.3,,9.5,3.9,24.58,71.75,1
83767,03/04/14,1200,0,,18.7,,,,,
83767,04/04/14,0,,30.7,,10.7,4.2,25.32,67.75,2.666667
83767,04/04/14,1200,0,,21.1,,,,,
83767,05/04/14,0,,31.5,,11,5.4,25.7,68.75,1.666667
83767,05/04/14,1200,0,,21,,,,,
83767,06/04/14,0,,32.2,,10.8,6.9,26.06,67.5,0.666667
83767,06/04/14,1200,0,,21.1,,,,,
83767,07/04/14,0,,32.2,,10.7,2.8,27.2,65.25,1
83767,07/04/14,1200,0,,22.6,,,,,
83767,08/04/14,0,,31.9,,8.8,5.2,26.92,72.75,1
83767,08/04/14,1200,0,,23.1,,,,,
83767,09/04/14,0,,31.1,,4.8,3.7,22.94,90.25,1.333333
83767,09/04/14,1200,0,,19,,,,,
83767,10/04/14,0,,27.9,,4.1,1.7,23.5,80.75,0.666667
83767,10/04/14,1200,49.1,,18.2,,,,,
83767,11/04/14,0,,29.6,,7.1,2.8,24.26,80,1
83767,11/04/14,1200,0,,21.9,,,,,
83767,12/04/14,0,,29.3,,5.1,2.7,23.3,95.25,1.333333
83767,12/04/14,1200,0.1,,20.5,,,,,
83767,13/04/14,0,,23.9,,0.7,1.1,21.84,85,1.666667
83767,13/04/14,1200,7.2,,20.3,,,,,
83767,14/04/14,0,,25.2,,3.1,3,20.84,82.5,1
83767,14/04/14,1200,0,,16.9,,,,,
83767,15/04/14,0,,21.3,,0.8,2.8,19.1,89.25,1
83767,15/04/14,1200,0.9,,17.7,,,,,
83767,16/04/14,0,,26.9,,9.2,1.5,22.02,78.25,2
83767,16/04/14,1200,7.3,,17.7,,,,,
83767,17/04/14,0,,30.1,,10.6,3.2,24.24,75.25,1
83767,17/04/14,1200,0,,19.3,,,,,
83767,18/04/14,0,,26.3,,0.6,3.1,21.96,85.5,0.666667
83767,18/04/14,1200,0,,20.3,,,,,
83767,19/04/14,0,,29.7,,3,2.3,21.46,87.5,5.666667
83767,19/04/14,1200,0,,17.4,,,,,
83767,20/04/14,0,,26.7,,6.1,2,21.18,83.5,0.333333
83767,20/04/14,1200,36.5,,17,,,,,
83767,21/04/14,0,,30.3,,8.3,2.6,24.18,77,0.666667
83767,21/04/14,1200,0,,20,,,,,
83767,22/04/14,0,,24.4,,0.3,2.9,19.6,97.75,0.666667
83767,22/04/14,1200,32.8,,17.6,,,,,
83767,23/04/14,0,,27.9,,10.1,0.6,21.9,84.75,0.666667
83767,23/04/14,1200,1,,17.4,,,,,
83767,24/04/14,0,,27.1,,6.9,2.1,21.72,86.5,0.666667
83767,24/04/14,1200,0,,17.7,,,,,
83767,25/04/14,0,,27.2,,10,1.7,21.62,78,1.333333
83767,25/04/14,1200,8.1,,18.1,,,,,
83767,26/04/14,0,,26.9,,8.9,2.7,20.92,74,1.333333
83767,26/04/14,1200,0,,17.3,,,,,
83767,27/04/14,0,,25.3,,10.2,3.4,19.68,66.25,1.666667
83767,27/04/14,1200,0,,15.7,,,,,
83767,28/04/14,0,,25.7,,9.8,4.4,19.3,67.25,1.666667
83767,28/04/14,1200,0,,13.4,,,,,
83767,29/04/14,0,,26.3,,9.8,5,20.62,66.5,2
83767,29/04/14,1200,0,,15.8,,,,,
83767,30/04/14,0,,27.5,,7.5,5.2,22.6,60,3
83767,30/04/14,1200,0,,18.5,,,,,
83767,01/05/14,0,,22.3,,0,4.6,18.34,90,0.333333
83767,01/05/14,1200,32,,17.2,,,,,
83767,02/05/14,0,,27.3,,9.6,1.1,20.5,80.5,0.666667
83767,02/05/14,1200,0,,14.9,,,,,
83767,03/05/14,0,,28.1,,10.3,2.4,22.28,69.75,1.666667
83767,03/05/14,1200,0,,17.1,,,,,
83767,04/05/14,0,,28.4,,9.3,4.3,22.64,68,1.333333
83767,04/05/14,1200,0,,18.6,,,,,
83767,05/05/14,0,,27.1,,0.8,4.2,22.32,70.5,1.333333
83767,05/05/14,1200,0,,18.9,,,,,
83767,06/05/14,0,,27.8,,2.8,4,22.82,69.75,1.333333
83767,06/05/14,1200,0,,20.1,,,,,
83767,07/05/14,0,,30.7,,9.7,3.5,23.4,62,0.666667
83767,07/05/14,1200,0,,17.2,,,,,
83767,08/05/14,0,,28.5,,9.2,4.4,22.66,69.25,1.333333
83767,08/05/14,1200,0,,16.8,,,,,
83767,09/05/14,0,,25.6,,10.1,3.9,20.58,70,1.333333
83767,09/05/14,1200,0.1,,18.3,,,,,
83767,10/05/14,0,,24.3,,8.9,4.8,18.84,68,2
83767,10/05/14,1200,0,,14.7,,,,,
83767,11/05/14,0,,24.5,,9.4,3.8,19.18,71,2
83767,11/05/14,1200,0,,15.4,,,,,
83767,12/05/14,0,,26.5,,9.9,4.4,20.04,71.5,1.333333
83767,12/05/14,1200,0,,15.3,,,,,
83767,13/05/14,0,,27.7,,6.3,3,21.72,71.75,1.333333
83767,13/05/14,1200,0,,15.5,,,,,
83767,14/05/14,0,,23.5,,2.2,3.7,20.16,83.25,1.333333
83767,14/05/14,1200,0,,19,,,,,
83767,15/05/14,0,,27.9,,8.2,2.5,22.08,73.25,0.666667
83767,15/05/14,1200,0,,17.3,,,,,
83767,16/05/14,0,,25.9,,2.2,3,21.24,84.25,1
83767,16/05/14,1200,0,,18.1,,,,,
83767,17/05/14,0,,27.3,,9.1,2.1,21.66,72.25,1.333333
83767,17/05/14,1200,0,,17.4,,,,,
83767,18/05/14,0,,26.5,,9.9,3.4,21.64,74.25,1
83767,18/05/14,1200,0,,16.9,,,,,
83767,19/05/14,0,,28.9,,9.9,3.1,22.56,73.25,1
83767,19/05/14,1200,0,,18,,,,,
83767,20/05/14,0,,27.9,,10,3.3,21.88,67.75,1.333333
83767,20/05/14,1200,0,,17.9,,,,,
83767,21/05/14,0,,28.5,,7.4,4.5,22.82,59.75,1.333333
83767,21/05/14,1200,0,,17.2,,,,,
83767,22/05/14,0,,27.4,,2.8,5.5,21.02,90.75,1
83767,22/05/14,1200,3,,19,,,,,
83767,23/05/14,0,,20.6,,0,0.9,17.24,99.5,1
83767,23/05/14,1200,40.8,,15.2,,,,,
83767,24/05/14,0,,17.8,,0.3,0.3,15.36,96,0.666667
83767,24/05/14,1200,4.1,,12.3,,,,,
83767,25/05/14,0,,17.8,,0,0.4,16.4,97.5,7
83767,25/05/14,1200,15.1,,15.4,,,,,
83767,26/05/14,0,,16.6,,0.1,0.6,11.12,95.25,1.333333
83767,26/05/14,1200,28.6,,9.5,,,,,
83767,27/05/14,0,,15.6,,1,0.8,12.4,85.25,1
83767,27/05/14,1200,0.2,,9.2,,,,,
83767,28/05/14,0,,17.6,,0.2,1.5,13.38,90.25,1
83767,28/05/14,1200,0,,9.9,,,,,
83767,29/05/14,0,,21.4,,9,0.8,15.96,77,1.666667
83767,29/05/14,1200,0,,11.4,,,,,
83767,30/05/14,0,,23.7,,10,2.9,17.78,72.5,2
83767,30/05/14,1200,0,,12.9,,,,,
83767,31/05/14,0,,24.5,,5,3.9,19.42,77,1.666667
83767,31/05/14,1200,0,,15.4,,,,,
83767,01/06/14,0,,22.4,,5.4,2.9,17.7,82.75,1.333333
83767,01/06/14,1200,7.6,,15.9,,,,,
83767,02/06/14,0,,19.8,,9.8,1.8,14.16,69.25,1.333333
83767,02/06/14,1200,0,,10.4,,,,,
83767,03/06/14,0,,21.8,,10,3.3,14.6,68.75,1.666667
83767,03/06/14,1200,0,,8.8,,,,,
83767,04/06/14,0,,22.1,,5.3,4,17.88,59.75,2.666667
83767,04/06/14,1200,0,,12.5,,,,,
83767,05/06/14,0,,24.7,,2.4,5.5,21.02,89.5,1
83767,05/06/14,1200,0,,19.2,,,,,
83767,06/06/14,0,,21.4,,0.1,1.6,19.92,98.75,0.666667
83767,06/06/14,1200,13.9,,18.4,,,,,
83767,07/06/14,0,,29.3,,7.8,0.7,23.5,79.75,1.333333
83767,07/06/14,1200,59,,20,,,,,
83767,08/06/14,0,,26.3,,2.3,3.5,20.8,86.5,4
83767,08/06/14,1200,0,,18.2,,,,,
83767,09/06/14,0,,20.4,,0.3,1.9,17.7,92,1
83767,09/06/14,1200,21.5,,14.6,,,,,
83767,10/06/14,0,,23,,2.5,0.8,18.94,80.5,2.666667
83767,10/06/14,1200,0,,16.7,,,,,
83767,11/06/14,0,,24.6,,9.8,3,19.74,76,3.333333
83767,11/06/14,1200,0,,16.1,,,,,
83767,12/06/14,0,,26.3,,9.8,4,21.18,70.25,2
83767,12/06/14,1200,0,,16.8,,,,,
83767,13/06/14,0,,26.9,,9.7,5.3,21.94,70,2.333333
83767,13/06/14,1200,0,,18.8,,,,,
83767,14/06/14,0,,24.3,,1.7,3.9,20.14,85.25,1.333333
83767,14/06/14,1200,3.9,,17.6,,,,,
83767,15/06/14,0,,26.5,,4.2,2,21.24,82,1.333333
83767,15/06/14,1200,0.2,,18.3,,,,,
83767,16/06/14,0,,27.3,,5.9,2.3,21.42,87.25,0.666667
83767,16/06/14,1200,0,,18.5,,,,,
83767,17/06/14,0,,28.5,,7.3,1.5,22.38,78.25,1
83767,17/06/14,1200,21.4,,18,,,,,
83767,18/06/14,0,,25.7,,7.7,2.3,19.86,83.75,1
83767,18/06/14,1200,0.4,,17.6,,,,,
83767,19/06/14,0,,21.6,,1.2,2.6,16.32,87.75,0.666667
83767,19/06/14,1200,0,,13.6,,,,,
83767,20/06/14,0,,22.6,,9.5,1.5,15.92,78.25,1
83767,20/06/14,1200,0,,11,,,,,
83767,21/06/14,0,,21.6,,9.9,2.5,15.76,74.75,1.333333
83767,21/06/14,1200,0,,12,,,,,
83767,22/06/14,0,,24.7,,9.1,3.1,18.82,68.25,2
83767,22/06/14,1200,0,,14.2,,,,,
83767,23/06/14,0,,27.5,,9.3,4,21.14,65,2
83767,23/06/14,1200,0,,16,,,,,
83767,24/06/14,0,,26.7,,9.2,4.6,20.9,69.5,1.666667
83767,24/06/14,1200,0,,16,,,,,
83767,25/06/14,0,,27.7,,8.1,4.2,21.16,69.5,1.666667
83767,25/06/14,1200,0,,16.3,,,,,
83767,26/06/14,0,,28.5,,9.3,4,22.7,62.75,1.333333
83767,26/06/14,1200,0,,18,,,,,
83767,27/06/14,0,,29.3,,9.2,4.8,22.36,68.25,0.666667
83767,27/06/14,1200,0,,18.2,,,,,
83767,28/06/14,0,,22.4,,0,4,16.26,94.75,1.333333
83767,28/06/14,1200,0,,13.8,,,,,
83767,29/06/14,0,,16.4,,2.2,1,13.1,89.75,1.666667
83767,29/06/14,1200,14.2,,11.3,,,,,
83767,30/06/14,0,,19.8,,9.7,1,13.08,75.75,1
83767,30/06/14,1200,0,,9.8,,,,,
83767,01/07/14,0,,23.7,,9.5,3,15.78,62.75,0.666667
83767,01/07/14,1200,0,,8,,,,,
83767,02/07/14,0,,27.7,,9.2,4.1,20.56,59.75,1.333333
83767,02/07/14,1200,0,,14.4,,,,,
83767,03/07/14,0,,29.3,,9.1,4.7,22.98,64.75,1
83767,03/07/14,1200,0,,18.7,,,,,
83767,04/07/14,0,,30.5,,9.6,3.8,23.18,60,1.333333
83767,04/07/14,1200,0,,17.2,,,,,
83767,05/07/14,0,,29.2,,9.3,5.8,22.56,56.75,2
83767,05/07/14,1200,0,,18,,,,,
83767,06/07/14,0,,25.3,,3.2,5.8,19.18,75.75,1.333333
83767,06/07/14,1200,0,,16.8,,,,,
83767,07/07/14,0,,24.3,,6.4,3.3,19.72,78,1.333333
83767,07/07/14,1200,3.7,,16,,,,,
